Filename,Regions,Missed,Regions,Cover,Functions,Missed,Functions,Executed,Lines,Missed,Lines,Cover,Branches,Missed,Branches,Cover
--------------------------------------------------------------------------------------------------------------------------------------------------------------------------------------------------------------------------------------------------------------------------------------
SGX_APP/mbedtls-SGX/trusted/mbedtls-2.6.0/library/entropy.c,157,100,36.31%,14,7,50.00%,240,142,40.83%,84,64,23.81%
SGX_APP/mbedtls-SGX/trusted/mbedtls-2.6.0/library/error.c,763,77,89.91%,1,0,100.00%,453,39,91.39%,384,39,89.84%
SGX_APP/mbedtls-SGX/trusted/mbedtls-2.6.0/library/gcm.c,296,264,10.81%,12,7,41.67%,421,359,14.73%,186,172,7.53%
SGX_APP/mbedtls-SGX/trusted/mbedtls-2.6.0/library/md.c,178,132,25.84%,22,12,45.45%,226,172,23.89%,120,91,24.17%
SGX_APP/mbedtls-SGX/trusted/mbedtls-2.6.0/library/md5.c,264,35,86.74%,10,4,60.00%,203,53,73.89%,30,18,40.00%
SGX_APP/mbedtls-SGX/trusted/mbedtls-2.6.0/library/md_wrap.c,61,51,16.39%,41,35,14.63%,148,126,14.86%,10,9,10.00%
SGX_APP/mbedtls-SGX/trusted/mbedtls-2.6.0/library/oid.c,82,58,29.27%,7,3,57.14%,91,54,40.66%,42,30,28.57%
SGX_APP/mbedtls-SGX/trusted/mbedtls-2.6.0/library/pem.c,212,167,21.23%,10,6,40.00%,251,203,19.12%,126,106,15.87%
SGX_APP/mbedtls-SGX/trusted/mbedtls-2.6.0/library/pk.c,196,126,35.71%,18,6,66.67%,183,117,36.07%,124,87,29.84%
SGX_APP/mbedtls-SGX/trusted/mbedtls-2.6.0/library/pk_wrap.c,123,96,21.95%,32,25,21.88%,204,165,19.12%,58,49,15.52%
SGX_APP/mbedtls-SGX/trusted/mbedtls-2.6.0/library/pkcs12.c,151,151,0.00%,7,7,0.00%,201,201,0.00%,88,88,0.00%
SGX_APP/mbedtls-SGX/trusted/mbedtls-2.6.0/library/pkcs5.c,184,184,0.00%,4,4,0.00%,187,187,0.00%,104,104,0.00%
SGX_APP/mbedtls-SGX/trusted/mbedtls-2.6.0/library/pkparse.c,651,468,28.11%,15,6,60.00%,673,476,29.27%,364,286,21.43%
SGX_APP/mbedtls-SGX/trusted/mbedtls-2.6.0/library/ripemd160.c,794,794,0.00%,10,10,0.00%,267,267,0.00%,30,30,0.00%
SGX_APP/mbedtls-SGX/trusted/mbedtls-2.6.0/library/rsa.c,1111,903,18.72%,26,18,30.77%,885,744,15.93%,528,456,13.64%
SGX_APP/mbedtls-SGX/trusted/mbedtls-2.6.0/library/sha1.c,480,43,91.04%,10,4,60.00%,251,70,72.11%,34,22,35.29%
SGX_APP/mbedtls-SGX/trusted/mbedtls-2.6.0/library/sha256.c,388,41,89.43%,10,2,80.00%,181,64,64.64%,52,26,50.00%
